"model","ens","year","tx5d","tx5d_ano","gmst_ano"
"GFDLESM2","r02",1882,290.487487792969,0.975261819773721,-0.755174708939023
"GFDLESM2","r02",1883,290.148254394531,0.636028421336221,-0.752550616227552
"GFDLESM2","r02",1884,289.373199462891,-0.139026510304404,-0.749900928498903
"GFDLESM2","r02",1885,289.428344726562,-0.0838812466325294,-0.747223209695846
"GFDLESM2","r02",1886,290.430023193359,0.917797220164346,-0.74451502376121
"GFDLESM2","r02",1887,289.464630126953,-0.0475958462419044,-0.74177393463782
"GFDLESM2","r02",1888,290.221710205078,0.709484231883096,-0.738997506268504
"GFDLESM2","r02",1889,289.682586669922,0.170360696726846,-0.736183302595975
"GFDLESM2","r02",1890,290.999298095703,1.4870721225081,-0.733328887563175
"GFDLESM2","r02",1891,290.246520996094,0.734295022898721,-0.730473149207057
"GFDLESM2","r02",1892,289.943115234375,0.430889261179971,-0.72765415050776
"GFDLESM2","r02",1893,289.880676269531,0.368450296336221,-0.724868217822973
"GFDLESM2","r02",1894,288.8818359375,-0.630390035695029,-0.722111677510043
"GFDLESM2","r02",1895,290.197448730469,0.685222757273721,-0.719380855926829
"GFDLESM2","r02",1896,289.900085449219,0.387859476023721,-0.716672079430737
"GFDLESM2","r02",1897,289.938232421875,0.426006448679971,-0.713981674379397
"GFDLESM2","r02",1898,290.731536865234,1.21931089203935,-0.711305967130329
"GFDLESM2","r02",1899,290.951812744141,1.4395867709456,-0.708641284041335
"GFDLESM2","r02",1900,288.55126953125,-0.960956441945029,-0.705983951469648
"GFDLESM2","r02",1901,289.598846435547,0.0866204623518456,-0.703330295773071
"GFDLESM2","r02",1902,289.893920898438,0.381694925242471,-0.700676643309066
"GFDLESM2","r02",1903,290.461181640625,0.948955667429971,-0.698019320435321
"GFDLESM2","r02",1904,290.392395019531,0.880169046336221,-0.695354653509355
"GFDLESM2","r02",1905,290.785217285156,1.27299131196122,-0.692678968888799
"GFDLESM2","r02",1906,289.644866943359,0.132640970164346,-0.689988592931172
"GFDLESM2","r02",1907,290.531494140625,1.01926816742997,-0.687279851993992
"GFDLESM2","r02",1908,290.6318359375,1.11960996430497,-0.684549072434891
"GFDLESM2","r02",1909,290.795989990234,1.28376401703935,-0.681792580611557
"GFDLESM2","r02",1910,290.625518798828,1.1132928256331,-0.679006702881509
